scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0513093	gene28932	AT5G46665.1_Symbols:__transposable_element_gene_chr5:18935312-	 18938345_REVERSE_LENGTH=3034	0.441176470588235	68	1	2810	3013	1	
scf0513093	gene28932	AT5G28067.1_Symbols:__transposable_element_gene_chr5:10081911-	 10083044_REVERSE_LENGTH=1134	0.473684210526316	76	1	907	1134	1	
scf0513093	gene28932	AT3G25725.1_Symbols:__transposable_element_gene_chr3:9388313-	 9393066_FORWARD_LENGTH=4754	0.405405405405405	74	1	4506	4727	1	
scf0513093	gene28932	AT1G35360.1_Symbols:__transposable_element_gene_chr1:12990113-	 12990867_FORWARD_LENGTH=755	0.372549019607843	51	1	588	740	1	
scf0513093	gene28932	AT1G34090.1_Symbols:__transposable_element_gene_chr1:12407268-	 12409879_FORWARD_LENGTH=2612	0.358208955223881	67	1	1963	2163	1	
scf0513093	gene28932	AT2G19840.1_Symbols:__transposable_element_gene_chr2:8562495-	 8566522_REVERSE_LENGTH=4028	0.382352941176471	68	1	3813	4016	1	
scf0513093	gene28932	AT2G03860.1_Symbols:__transposable_element_gene_chr2:1176899-	 1177637_FORWARD_LENGTH=739	0.458333333333333	72	1	515	730	1	
scf0513093	gene28932	AT4G14460.1_Symbols:__transposable_element_gene_chr4:8314078-	 8318830_FORWARD_LENGTH=4753	0.391891891891892	74	1	4511	4732	1	
scf0513093	gene28932	AT4G09595.1_Symbols:__transposable_element_gene_chr4:6067926-	 6072006_FORWARD_LENGTH=4081	0.338235294117647	68	1	3869	4072	1	
scf0513093	gene28932	AT5G42645.1_Symbols:__transposable_element_gene_chr5:17090938-	 17095801_REVERSE_LENGTH=4864	0.380281690140845	71	1	4643	4855	1	
scf0513093	gene28932	AT1G45020.1_Symbols:__transposable_element_gene_chr1:17024408-	 17028720_REVERSE_LENGTH=4313	0.373134328358209	67	1	4073	4273	1	
scf0513093	gene28932	AT5G27705.1_Symbols:__transposable_element_gene_chr5:9811769-	 9812302_FORWARD_LENGTH=534	0.333333333333333	60	1	316	495	1	
scf0513093	gene28932	AT2G24660.1_Symbols:__transposable_element_gene_chr2:10488140-	 10492243_REVERSE_LENGTH=4104	0.36986301369863	73	2	3634	3852	-1	
scf0513093	gene28932	AT5G34857.1_Symbols:__transposable_element_gene_chr5:13128440-	 13129606_FORWARD_LENGTH=1167	0.338028169014085	71	1	955	1167	1	
scf0513093	gene28932	AT4G22040.1_Symbols:__transposable_element_gene_chr4:11676660-	 11681092_REVERSE_LENGTH=4433	0.333333333333333	72	4	4215	4430	-1	
scf0513093	gene28932	AT1G50810.1_Symbols:__transposable_element_gene_chr1:18828868-	 18832972_FORWARD_LENGTH=4105	0.458333333333333	72	1	3884	4099	1	
