scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0513053	gene20399	AT4G11920.1_Symbols:_CCS52A2,	 _FZR1_cell_cycle_switch_protein_52__A2_chr4:7160276- 7163382_REVERSE_LENGTH=1895	0.27536231884058	69	1	381	587	-1	
scf0513053	gene20399	AT3G15850.1_Symbols:_FAD5,_FADB,_JB67,	 _ADS3_fatty_acid_desaturase_5_chr3:5359009- 5361185_FORWARD_LENGTH=1381	0.259259259259259	54	1	784	945	1	
scf0513053	gene20378	AT3G19780.1_Symbols:__LOCATED_IN:_endomembrane_system;_CONTAINS_Int	 erPro_DOMAIN/s:_Protein_of_unknown_function_DUF179_(Inte rPro:IPR003774),_Thioredoxin_fold_(InterPro:IPR012335), _Thioredoxin- like_fold_(InterPro:IPR012336);_BEST_Arabidopsis_thalian a_protein_match_is:_Protein_of_unknown_function_(DUF179) _(TAIR:AT1G33780.1);_Has_74_Blast_hits_to_72_proteins_in _32_species:_Archae_-_0;_Bacteria_-_24;_Metazoa_- _11;_Fungi_-_3;_Plants_-_32;_Viruses_- _0;_Other_Eukaryotes_- _4_(source:_NCBI_BLink)._chr3:6870173- 6874850_FORWARD_LENGTH=3418	0.588235294117647	51	1	456	608	1	
scf0513053	gene20378	AT3G19780.2_Symbols:__LOCATED_IN:_endomembrane_system;_CONTAINS_Int	 erPro_DOMAIN/s:_Protein_of_unknown_function_DUF179_(Inte rPro:IPR003774),_Thioredoxin_fold_(InterPro:IPR012335), _Thioredoxin- like_fold_(InterPro:IPR012336);_BEST_Arabidopsis_thalian a_protein_match_is:_Protein_of_unknown_function_(DUF179) _(TAIR:AT1G33780.1)._chr3:6870173- 6874850_FORWARD_LENGTH=3415	0.588235294117647	51	1	456	608	1	
scf0513053	gene20378	AT2G15185.1_Symbols:__zinc_knuckle_(CCHC-type)_protein-	 related_chr2:6590876-6591544_REVERSE_LENGTH=576	0.269230769230769	52	1	394	549	1	
scf0513053	gene20401	AT3G25660.1_Symbols:__Amidase_family_protein_chr3:9339423-	 9342204_REVERSE_LENGTH=1991	0.274193548387097	62	5	440	625	-1	
scf0513053	gene20374	AT1G02405.1_Symbols:__proline-rich_family_protein_chr1:489979-	 490505_REVERSE_LENGTH=527	0.261538461538462	65	1	75	269	1	
scf0513053	gene20388	AT4G33220.1_Symbols:_PME44,	 _ATPME44_pectin_methylesterase_44_chr4:16022439- 16026360_FORWARD_LENGTH=1875	0.318840579710145	69	6	685	891	-1	
scf0513053	gene20388	AT5G19730.1_Symbols:__Pectin_lyase-	 like_superfamily_protein_chr5:6670458- 6673282_FORWARD_LENGTH=1336	0.301587301587302	63	10	368	556	1	
scf0513053	gene20388	AT4G02300.1_Symbols:__Plant_invertase/pectin_methylesterase_inhibitor	 _superfamily_chr4:1009366-1013034_REVERSE_LENGTH=1599	0.344262295081967	61	6	648	830	-1	
scf0513053	gene20388	AT1G53830.1_Symbols:_ATPME2,	 _PME2_pectin_methylesterase_2_chr1:20098522- 20100889_FORWARD_LENGTH=1948	0.454545454545455	55	4	871	1035	-1	
scf0513053	gene20388	AT1G56490.1_Symbols:__pseudogene,_pectinesterase,	 _blastp_match_of_38%_identity_and_1.5e-56_P- value_to_GP|14495216|dbj|BAB60935.1||AP003578_putative_pe ctin_methylesterase_{Oryza_sativa_(japonica_cultivar- group)}_chr1:21155295-21157567_REVERSE_LENGTH=2273	0.265625	64	7	1788	1979	-1	
scf0513053	gene20388	AT1G11590.1_Symbols:__Plant_invertase/pectin_methylesterase_inhibitor	 _superfamily_chr1:3892580-3894677_FORWARD_LENGTH=1686	0.518518518518518	54	3	1014	1175	-1	
scf0513053	gene20388	AT4G02320.1_Symbols:__Plant_invertase/pectin_methylesterase_inhibitor	 _superfamily_chr4:1022725-1026118_REVERSE_LENGTH=1557	0.292307692307692	65	3	1239	1433	-1	
scf0513053	gene20388	AT5G07430.1_Symbols:__Pectin_lyase-	 like_superfamily_protein_chr5:2352439- 2354202_FORWARD_LENGTH=1329	0.391304347826087	69	3	297	503	1	
scf0513053	gene20388	AT2G36710.1_Symbols:__Pectin_lyase-	 like_superfamily_protein_chr2:15389466- 15391251_REVERSE_LENGTH=1423	0.396551724137931	58	6	648	821	1	
scf0513053	gene20388	AT2G19150.1_Symbols:__Pectin_lyase-	 like_superfamily_protein_chr2:8305100- 8307444_FORWARD_LENGTH=1020	0.338983050847458	59	10	825	1001	1	
scf0513053	gene20388	AT2G06940.1_Symbols:__pseudogene,	 _similar_to_putative_pectin_methylesterase, __blastp_match_of_41%_identity_and_3.5e-39_P- value_to_GP|20521423|dbj|BAB91933.1||AP003768_putative_pe ctin_methylesterase_{Oryza_sativa_(japonica_cultivar- group)}_chr2:2854631-2855710_FORWARD_LENGTH=1080	0.383333333333333	60	2	885	1064	1	
scf0513053	gene20388	AT4G33230.1_Symbols:__Plant_invertase/pectin_methylesterase_inhibitor	 _superfamily_chr4:16026591-16028754_REVERSE_LENGTH=1830	0.476923076923077	65	1	1201	1395	1	
