scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0512939	gene00947	AT2G45810.1_Symbols:__DEA(D/H)-	 box_RNA_helicase_family_protein_chr2:18859599- 18862918_FORWARD_LENGTH=2329	0.423728813559322	59	2	814	990	1	
scf0512939	gene00947	AT5G08620.1_Symbols:_STRS2,	 _ATRH25_DEA(D/H)- box_RNA_helicase_family_protein_chr5:2794457- 2797660_FORWARD_LENGTH=1887	0.306666666666667	75	1	1107	1331	1	
scf0512939	gene00947	AT1G16280.1_Symbols:_RH36,_AtRH36,	 _SWA3_RNA_helicase_36_chr1:5568482- 5570487_REVERSE_LENGTH=1476	0.4	55	2	286	450	1	
scf0512939	gene00947	AT3G58510.3_Symbols:__DEA(D/H)-	 box_RNA_helicase_family_protein_chr3:21640010- 21643795_FORWARD_LENGTH=2438	0.382716049382716	81	1	1484	1726	1	
scf0512939	gene00947	AT5G26742.3_Symbols:_emb1138_DEAD_box_RNA_helicase_(RH3)_chr5:9284979	 -9288727_REVERSE_LENGTH=2525	0.358490566037736	53	1	956	1114	1	
scf0512939	gene00947	AT5G14610.1_Symbols:__DEAD_box_RNA_helicase_family_protein_chr5:47105	 63-4715069_FORWARD_LENGTH=2670	0.425925925925926	54	1	1667	1828	1	
scf0512939	gene00947	AT3G58510.2_Symbols:__DEA(D/H)-	 box_RNA_helicase_family_protein_chr3:21640045- 21643795_FORWARD_LENGTH=2509	0.382716049382716	81	1	1555	1797	1	
scf0512939	gene00947	AT3G01540.1_Symbols:_DRH1,	 _ATDRH1_DEAD_box_RNA_helicase_1_chr3:212751- 216671_REVERSE_LENGTH=2392	0.425925925925926	54	1	1488	1649	1	
scf0512939	gene00947	AT2G47330.1_Symbols:__P-	 loop_containing_nucleoside_triphosphate_hydrolases_superf amily_protein_chr2:19428897-19431720_REVERSE_LENGTH=2572	0.363636363636364	77	1	1523	1753	1	
scf0512939	gene00947	AT5G60990.1_Symbols:__DEA(D/H)-	 box_RNA_helicase_family_protein_chr5:24546430- 24549339_REVERSE_LENGTH=1733	0.36	75	1	981	1205	1	
scf0512939	gene00947	AT1G12770.1_Symbols:_ISE1,	 _EMB1586_P- loop_containing_nucleoside_triphosphate_hydrolases_superf amily_protein_chr1:4351064-4353685_FORWARD_LENGTH=2069	0.293333333333333	75	1	1502	1726	1	
scf0512939	gene00947	AT3G58510.1_Symbols:__DEA(D/H)-	 box_RNA_helicase_family_protein_chr3:21639978- 21643795_FORWARD_LENGTH=2348	0.382716049382716	81	1	1394	1636	1	
scf0512939	gene00947	AT1G63250.1_Symbols:__DEA(D/H)-	 box_RNA_helicase_family_protein_chr1:23463069- 23466451_REVERSE_LENGTH=2612	0.28	75	1	1771	1995	1	
scf0512939	gene00947	AT5G11170.1_Symbols:__DEAD/DEAH_box_RNA_helicase_family_protein__chr5	 :3553117-3556977_FORWARD_LENGTH=1715	0.363636363636364	77	1	968	1198	1	
scf0512939	gene00947	AT4G00660.1_Symbols:_RH8,	 _ATRH8_RNAhelicase-like_8_chr4:274257- 278737_FORWARD_LENGTH=2847	0.416666666666667	60	2	886	1065	1	
scf0512939	gene00947	AT5G11200.2_Symbols:__DEAD/DEAH_box_RNA_helicase_family_protein__chr5	 :3567175-3571015_FORWARD_LENGTH=1887	0.363636363636364	77	1	1142	1372	1	
scf0512939	gene00947	AT3G01540.4_Symbols:_DRH1,	 _ATDRH1_DEAD_box_RNA_helicase_1_chr3:212518- 216671_REVERSE_LENGTH=2289	0.425925925925926	54	1	1488	1649	1	
