scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0512959	gene33872	AT1G80750.1_Symbols:__Ribosomal_protein_L30/L7_family_protein_chr1:	 30348801-30350564_FORWARD_LENGTH=975	0.321428571428571	56	1	561	728	1	
scf0512959	gene01930	AT2G02103.1_Symbols:__unknown_protein;_FUNCTIONS_IN:_molecular_func	 tion_unknown;_INVOLVED_IN:_biological_process_unknown;_L OCATED_IN:_cellular_component_unknown;_BEST_Arabidopsis_ thaliana_protein_match_is:_unknown_protein_(TAIR:AT5G252 00.1);_Has_30201_Blast_hits_to_17322_proteins_in_780_spe cies:_Archae_-_12;_Bacteria_-_1396;_Metazoa_- _17338;_Fungi_-_3422;_Plants_-_5037;_Viruses_- _0;_Other_Eukaryotes_- _2996_(source:_NCBI_BLink)._chr2:530241- 531636_REVERSE_LENGTH=1396	0.314814814814815	54	1	352	513	1	
scf0512959	gene01930	AT5G25200.1_Symbols:__unknown_protein;_BEST_Arabidopsis_thaliana_pr	 otein_match_is:_unknown_protein_(TAIR:AT5G18636.1);_Has_ 1807_Blast_hits_to_1807_proteins_in_277_species:_Archae_ -_0;_Bacteria_-_0;_Metazoa_-_736;_Fungi_-_347;_Plants_- _385;_Viruses_-_0;_Other_Eukaryotes_- _339_(source:_NCBI_BLink)._chr5:8716766- 8717869_REVERSE_LENGTH=1104	0.314814814814815	54	1	352	513	1	
scf0512959	gene01930	AT5G18636.1_Symbols:__unknown_protein;_BEST_Arabidopsis_thaliana_pr	 otein_match_is:_unknown_protein_(TAIR:AT5G25200.1);_Has_ 35333_Blast_hits_to_34131_proteins_in_2444_species:_Arch ae_-_798;_Bacteria_-_22429;_Metazoa_-_974;_Fungi_- _991;_Plants_-_531;_Viruses_-_0;_Other_Eukaryotes_- _9610_(source:_NCBI_BLink)._chr5:6211268- 6212371_FORWARD_LENGTH=1104	0.314814814814815	54	1	352	513	1	
scf0512959	gene01930	AT2G13590.1_Symbols:__pseudogene,_hypothetical_protein,	 _similar_to_GB:AAA75253_chr2:5667078- 5668393_REVERSE_LENGTH=1316	0.296296296296296	54	1	472	633	1	
scf0512959	gene01930	AT4G04655.1_Symbols:__transposable_element_gene_chr4:2357418-	 2364944_FORWARD_LENGTH=7527	0.283018867924528	53	1	358	516	1	
scf0512959	gene01930	AT5G25205.1_Symbols:__transposable_element_gene_chr5:8718571-	 8723552_REVERSE_LENGTH=4982	0.264150943396226	53	1	352	510	1	
scf0512959	gene01930	AT1G35990.1_Symbols:__transposable_element_gene_chr1:13409752-	 13415069_REVERSE_LENGTH=5318	0.264150943396226	53	1	357	515	1	
scf0512959	gene01930	AT5G27900.1_Symbols:__transposable_element_gene_chr5:9913203-	 9918023_FORWARD_LENGTH=4821	0.274509803921569	51	1	439	591	1	
scf0512959	gene01930	AT2G17920.1_Symbols:__nucleic_acid_binding;zinc_ion_binding_chr2:77	 82712-7784287_FORWARD_LENGTH=1576	0.272727272727273	55	1	448	612	1	
scf0512959	gene01930	AT2G41590.1_Symbols:__unknown_protein;_BEST_Arabidopsis_thaliana_pr	 otein_match_is:_unknown_protein_(TAIR:AT5G25200.1);_Has_ 221_Blast_hits_to_217_proteins_in_10_species:_Archae_- _0;_Bacteria_-_0;_Metazoa_-_0;_Fungi_-_0;_Plants_- _221;_Viruses_-_0;_Other_Eukaryotes_- _0_(source:_NCBI_BLink)._chr2:17343360- 17345005_FORWARD_LENGTH=1646	0.277777777777778	54	1	592	753	1	
scf0512959	gene02082	AT1G13980.2_Symbols:_GN_sec7_domain-	 containing_protein_chr1:4788463- 4794553_FORWARD_LENGTH=4799	0.261538461538462	65	1	591	785	1	
scf0512959	gene02082	AT1G13980.1_Symbols:_GN,_VAN7,	 _EMB30_sec7_domain-containing_protein_chr1:4788559- 4794654_FORWARD_LENGTH=4835	0.261538461538462	65	1	526	720	1	
scf0512959	gene02082	AT4G13266.1_Symbols:__unknown_protein;_BEST_Arabidopsis_thaliana_pr	 otein_match_is:_unknown_protein_(TAIR:AT3G13950.1);_Has_ 35333_Blast_hits_to_34131_proteins_in_2444_species:_Arch ae_-_798;_Bacteria_-_22429;_Metazoa_-_974;_Fungi_- _991;_Plants_-_531;_Viruses_-_0;_Other_Eukaryotes_- _9610_(source:_NCBI_BLink)._chr4:7705761- 7706862_REVERSE_LENGTH=966	0.351851851851852	54	1	89	250	1	
scf0512959	gene02025	AT3G46770.2_Symbols:__AP2/B3-	 like_transcriptional_factor_family_protein_chr3:17223954 -17225316_FORWARD_LENGTH=948	0.320754716981132	53	1	298	456	1	
scf0512959	gene02025	AT2G24650.1_Symbols:__DNA_binding;DNA_binding;sequence-	 specific_DNA_binding_transcription_factors_chr2:10483490 -10487571_REVERSE_LENGTH=3138	0.288135593220339	59	3	1570	1746	1	
scf0512959	gene02025	AT4G31690.1_Symbols:__Transcriptional_factor_B3_family_protein_chr4	 :15343327-15345161_REVERSE_LENGTH=1386	0.375	56	1	205	372	1	
scf0512959	gene02025	AT4G34400.1_Symbols:__AP2/B3-	 like_transcriptional_factor_family_protein_chr4:16445208 -16447773_FORWARD_LENGTH=1486	0.403225806451613	62	1	242	427	1	
scf0512959	gene02025	AT3G17010.1_Symbols:__AP2/B3-	 like_transcriptional_factor_family_protein_chr3:5800460- 5802468_FORWARD_LENGTH=1074	0.283333333333333	60	1	244	423	1	
scf0512959	gene02025	AT3G46770.1_Symbols:__AP2/B3-	 like_transcriptional_factor_family_protein_chr3:17223954 -17225316_FORWARD_LENGTH=941	0.320754716981132	53	1	291	449	1	
scf0512959	gene02025	AT1G16640.1_Symbols:__AP2/B3-	 like_transcriptional_factor_family_protein_chr1:5686603- 5687715_FORWARD_LENGTH=747	0.36231884057971	69	1	266	472	1	
scf0512959	gene02025	AT3G53310.1_Symbols:__AP2/B3-	 like_transcriptional_factor_family_protein_chr3:19766664 -19768599_REVERSE_LENGTH=1355	0.317460317460317	63	1	346	534	1	
scf0512959	gene02025	AT3G06220.1_Symbols:__AP2/B3-	 like_transcriptional_factor_family_protein_chr3:1883616- 1884953_REVERSE_LENGTH=723	0.338235294117647	68	1	254	457	1	
scf0512959	gene02025	AT4G01580.1_Symbols:__AP2/B3-	 like_transcriptional_factor_family_protein_chr4:685746- 686827_FORWARD_LENGTH=777	0.372881355932203	59	1	244	420	1	
