scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0512986	gene01541	AT4G20440.1_Symbols:_smB_small_nuclear_ribonucleoprotein_associated	 _protein_B_chr4:11022142-11023752_REVERSE_LENGTH=1611	0.288461538461538	52	1	668	823	1	
scf0512986	gene01541	AT4G20440.3_Symbols:_smB_small_nuclear_ribonucleoprotein_associated	 _protein_B_chr4:11022075-11023755_REVERSE_LENGTH=1476	0.288461538461538	52	1	671	826	1	
scf0512986	gene01541	AT4G20440.4_Symbols:__small_nuclear_ribonucleoprotein_associated_pr	 otein_B_chr4:11022313-11023736_REVERSE_LENGTH=1143	0.288461538461538	52	1	652	807	1	
scf0512986	gene01541	AT4G20440.2_Symbols:_smB_small_nuclear_ribonucleoprotein_associated	 _protein_B_chr4:11022536-11023748_REVERSE_LENGTH=1109	0.288461538461538	52	1	664	819	1	
scf0512986	gene01534	AT1G79030.1_Symbols:__Chaperone_DnaJ-	 domain_superfamily_protein_chr1:29730767- 29733611_REVERSE_LENGTH=1882	0.392857142857143	56	1	957	1124	1	
scf0512986	gene01534	AT4G21180.1_Symbols:_ATERDJ2B_DnaJ_/_Sec63_Brl_domains-	 containing_protein_chr4:11288913- 11292389_FORWARD_LENGTH=2335	0.307692307692308	52	1	470	625	1	
scf0512986	gene01534	AT2G33735.1_Symbols:__Chaperone_DnaJ-	 domain_superfamily_protein_chr2:14268269- 14269441_REVERSE_LENGTH=670	0.326923076923077	52	1	147	302	1	
scf0512986	gene01534	AT1G28210.2_Symbols:_ATJ1_DNAJ_heat_shock_family_protein_chr1:98545	 46-9860158_FORWARD_LENGTH=1517	0.333333333333333	54	1	224	385	1	
scf0512986	gene01534	AT1G16680.1_Symbols:__Chaperone_DnaJ-	 domain_superfamily_protein_chr1:5702753- 5705838_FORWARD_LENGTH=2143	0.407407407407407	54	1	1102	1263	1	
scf0512986	gene01534	AT3G62600.1_Symbols:_ATERDJ3B,	 _ERDJ3B_DNAJ_heat_shock_family_protein_chr3:23150790- 23153510_REVERSE_LENGTH=1453	0.346153846153846	52	1	276	431	1	
scf0512986	gene01534	AT1G28210.1_Symbols:_ATJ1_DNAJ_heat_shock_family_protein_chr1:98545	 46-9860158_FORWARD_LENGTH=1553	0.333333333333333	54	1	224	385	1	
scf0512986	gene01534	AT1G21080.1_Symbols:__DNAJ_heat_shock_N-terminal_domain-	 containing_protein_chr1:7378589- 7382462_REVERSE_LENGTH=1596	0.452830188679245	53	1	239	397	1	
scf0512986	gene01534	AT1G21080.3_Symbols:__DNAJ_heat_shock_N-terminal_domain-	 containing_protein_chr1:7378538- 7382661_REVERSE_LENGTH=1873	0.452830188679245	53	1	438	596	1	
scf0512986	gene01534	AT5G23590.1_Symbols:__DNAJ_heat_shock_N-terminal_domain-	 containing_protein_chr5:7953529- 7955640_REVERSE_LENGTH=1489	0.602941176470588	68	1	270	473	1	
scf0512986	gene01534	AT5G23590.2_Symbols:__DNAJ_heat_shock_N-terminal_domain-	 containing_protein_chr5:7953529- 7955622_REVERSE_LENGTH=1468	0.602941176470588	68	1	249	452	1	
scf0512986	gene01534	AT1G77020.1_Symbols:__DNAJ_heat_shock_N-terminal_domain-	 containing_protein_chr1:28944843- 28947031_REVERSE_LENGTH=1517	0.452830188679245	53	1	216	374	1	
scf0512986	gene01534	AT2G21510.1_Symbols:__DNAJ_heat_shock_N-terminal_domain-	 containing_protein_chr2:9210655- 9213058_REVERSE_LENGTH=1324	0.403846153846154	52	1	149	304	1	
scf0512986	gene01534	AT5G49580.1_Symbols:__Chaperone_DnaJ-	 domain_superfamily_protein_chr5:20123823- 20126813_REVERSE_LENGTH=2088	0.327272727272727	55	1	1276	1440	1	
scf0512986	gene01540	AT4G33890.1_Symbols:__unknown_protein;_BEST_Arabidopsis_thaliana_pr	 otein_match_is:_unknown_protein_(TAIR:AT2G14850.1);_Has_ 133_Blast_hits_to_131_proteins_in_15_species:_Archae_- _0;_Bacteria_-_0;_Metazoa_-_0;_Fungi_-_2;_Plants_- _129;_Viruses_-_0;_Other_Eukaryotes_- _2_(source:_NCBI_BLink)._chr4:16249643- 16251379_FORWARD_LENGTH=1558	0.345238095238095	84	9	244	495	1	
scf0512986	gene01540	AT2G14850.1_Symbols:__unknown_protein;_BEST_Arabidopsis_thaliana_pr	 otein_match_is:_unknown_protein_(TAIR:AT4G33890.2);_Has_ 140_Blast_hits_to_132_proteins_in_17_species:_Archae_- _0;_Bacteria_-_0;_Metazoa_-_1;_Fungi_-_2;_Plants_- _133;_Viruses_-_0;_Other_Eukaryotes_- _4_(source:_NCBI_BLink)._chr2:6385872- 6387570_FORWARD_LENGTH=1349	0.368421052631579	57	7	748	918	-1	
