scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0513028	gene24399	AT5G04900.1_Symbols:_NOL_NYC1-like_chr5:1434774-	 1437330_FORWARD_LENGTH=1235	0.27710843373494	83	1	299	547	1	
scf0513028	gene24399	AT3G12800.1_Symbols:_SDRB,	 _DECR_short-chain_dehydrogenase- reductase_B_chr3:4063323-4064822_REVERSE_LENGTH=1102	0.333333333333333	51	1	105	257	1	
scf0513028	gene24399	AT5G50600.1_Symbols:_ATHSD1,	 _HSD1_hydroxysteroid_dehydrogenase_1_chr5:20589702- 20591689_REVERSE_LENGTH=1301	0.323529411764706	102	1	181	486	1	
scf0513028	gene24399	AT2G24190.1_Symbols:__NAD(P)-binding_Rossmann-	 fold_superfamily_protein_chr2:10283621- 10285000_REVERSE_LENGTH=1076	0.34375	64	4	418	609	1	
scf0513028	gene24399	AT3G47350.2_Symbols:_ATHSD2,	 _HSD2_hydroxysteroid_dehydrogenase_2_chr3:17446818- 17449703_FORWARD_LENGTH=996	0.347368421052632	95	1	172	456	1	
scf0513028	gene24399	AT4G27760.1_Symbols:_FEY,	 _FEY3_NAD(P)-binding_Rossmann- fold_superfamily_protein_chr4:13844065- 13846746_FORWARD_LENGTH=1400	0.30379746835443	79	1	516	752	1	
scf0513028	gene24399	AT3G47360.1_Symbols:_ATHSD3,	 _HSD3_hydroxysteroid_dehydrogenase_3_chr3:17451112- 17452843_FORWARD_LENGTH=930	0.28735632183908	87	2	144	404	-1	
scf0513028	gene24399	AT3G59710.1_Symbols:__NAD(P)-binding_Rossmann-	 fold_superfamily_protein_chr3:22054937- 22057156_REVERSE_LENGTH=1192	0.305882352941176	85	9	594	848	1	
scf0513028	gene24399	AT4G05530.1_Symbols:_IBR1,	 _SDRA_indole-3-butyric_acid_response_1_chr4:2816392- 2818365_FORWARD_LENGTH=1126	0.352941176470588	51	1	98	250	1	
scf0513028	gene24399	AT5G53090.1_Symbols:__NAD(P)-binding_Rossmann-	 fold_superfamily_protein_chr5:21523379- 21525697_FORWARD_LENGTH=1309	0.339285714285714	56	2	472	639	1	
scf0513028	gene24399	AT1G01800.1_Symbols:__NAD(P)-binding_Rossmann-	 fold_superfamily_protein_chr1:293342- 295040_FORWARD_LENGTH=1094	0.5	54	5	42	203	-1	
scf0513028	gene24399	AT4G16810.1_Symbols:__VEFS-Box_of_polycomb_protein_chr4:9459870-	 9462253_REVERSE_LENGTH=1105	0.307692307692308	52	1	13	168	1	
scf0513028	gene24399	AT3G06060.1_Symbols:__NAD(P)-binding_Rossmann-	 fold_superfamily_protein_chr3:1827980- 1830200_REVERSE_LENGTH=1337	0.288135593220339	59	1	164	340	1	
scf0513028	gene24399	AT1G01800.2_Symbols:__NAD(P)-binding_Rossmann-	 fold_superfamily_protein_chr1:293342- 295040_FORWARD_LENGTH=1098	0.5	54	5	42	203	-1	
scf0513028	gene24399	AT3G61220.1_Symbols:__NAD(P)-binding_Rossmann-	 fold_superfamily_protein_chr3:22662960- 22664493_FORWARD_LENGTH=1133	0.40625	64	3	417	608	1	
scf0513028	gene24399	AT2G29360.1_Symbols:__NAD(P)-binding_Rossmann-	 fold_superfamily_protein_chr2:12603803- 12605271_FORWARD_LENGTH=1012	0.37037037037037	54	1	83	244	1	
scf0513028	gene24399	AT5G50700.1_Symbols:_HSD1_hydroxysteroid_dehydrogenase_1_chr5:20623	 024-20625034_REVERSE_LENGTH=1324	0.323529411764706	102	1	184	489	1	
scf0513028	gene24399	AT3G47350.1_Symbols:_ATHSD2,	 _HSD2_hydroxysteroid_dehydrogenase_2_chr3:17446818- 17449206_FORWARD_LENGTH=1069	0.347368421052632	95	1	172	456	1	
scf0513028	gene24399	AT5G61830.1_Symbols:__NAD(P)-binding_Rossmann-	 fold_superfamily_protein_chr5:24837157- 24838970_FORWARD_LENGTH=1219	0.333333333333333	57	11	695	865	1	
scf0513028	gene24399	AT2G29370.1_Symbols:__NAD(P)-binding_Rossmann-	 fold_superfamily_protein_chr2:12606059- 12607618_FORWARD_LENGTH=1062	0.381818181818182	55	1	37	201	1	
scf0513028	gene24399	AT5G19200.1_Symbols:__NAD(P)-binding_Rossmann-	 fold_superfamily_protein_chr5:6458953- 6460856_FORWARD_LENGTH=1204	0.298245614035088	57	1	166	336	1	
scf0513028	gene24399	AT3G61220.2_Symbols:__NAD(P)-binding_Rossmann-	 fold_superfamily_protein_chr3:22662953- 22664356_FORWARD_LENGTH=1024	0.40625	64	3	445	636	1	
scf0513028	gene24399	AT1G61380.1_Symbols:_SD1-29_S-domain-1_29_chr1:22646072-	 22649521_REVERSE_LENGTH=2743	0.26984126984127	63	1	1096	1284	1	
scf0513028	gene24399	AT5G50690.1_Symbols:_AtHSD7,	 _HSD7_hydroxysteroid_dehydrogenase_7_chr5:20621330- 20622638_FORWARD_LENGTH=900	0.294117647058824	85	2	144	398	-1	
scf0513028	gene24399	AT3G50560.1_Symbols:__NAD(P)-binding_Rossmann-	 fold_superfamily_protein_chr3:18761088- 18764016_REVERSE_LENGTH=1159	0.265625	64	1	224	415	1	
scf0513028	gene24399	AT1G52340.1_Symbols:_ABA2,_SIS4,_GIN1,_SDR1,_ISI4,_SRE1,_ATABA2,	 _ATSDR1_NAD(P)-binding_Rossmann- fold_superfamily_protein_chr1:19489794- 19491648_REVERSE_LENGTH=1182	0.295081967213115	61	1	266	448	1	
